Hash Size,Image Shape,Image Type,KNN Type,Neighbours,Accuracy,Fit Time,Average Query Time
8,"(35, 32)",grayscale/string_image,euclidean,4,0.53974,0.49699997901916504,0.0001101800012588501
8,"(35, 32)",grayscale/string_image,hamming,4,0.53976,0.559999942779541,0.00027432000160217286
8,"(35, 32)",grayscale/string_image,euclidean,20,0.55632,0.5269999504089355,0.00011440000057220459
8,"(35, 32)",grayscale/string_image,hamming,20,0.55634,0.46900010108947754,0.00027443999767303465
8,"(35, 32)",grayscale/string_image,euclidean,50,0.55632,0.5120000839233398,0.00011931999683380127
8,"(35, 32)",grayscale/string_image,hamming,50,0.55634,0.5690000057220459,0.00028578000068664553
8,"(35, 32)",grayscale/string_image,euclidean,100,0.55634,0.4940001964569092,0.0001240399980545044
8,"(35, 32)",grayscale/string_image,hamming,100,0.55634,0.6059999465942383,0.0003034999990463257
8,"(35, 32)",grayscale/string_image,euclidean,250,0.56498,0.628000020980835,0.00019302000045776367
8,"(35, 32)",grayscale/string_image,hamming,250,0.56498,0.564000129699707,0.00033307999610900877
8,"(40, 28)",blackwhite/string_image,euclidean,1,0.49274,0.2740001678466797,5.2360000610351566e-05
8,"(40, 28)",blackwhite/string_image,hamming,1,0.4928,0.2850000858306885,0.00026
8,"(40, 28)",blackwhite/string_image,euclidean,4,0.48722,0.24000000953674316,4.46999979019165e-05
8,"(40, 28)",blackwhite/string_image,hamming,4,0.48728,0.23100018501281738,0.00025739999771118164
8,"(40, 28)",blackwhite/string_image,euclidean,20,0.52666,0.317000150680542,4.715999603271484e-05
8,"(40, 28)",blackwhite/string_image,hamming,20,0.52668,0.2909998893737793,0.00026670000076293944
8,"(40, 28)",blackwhite/string_image,euclidean,50,0.51634,0.2610001564025879,5.0799999237060546e-05
8,"(40, 28)",blackwhite/string_image,hamming,50,0.51646,0.2649998664855957,0.00026026000022888186
8,"(40, 28)",blackwhite/string_image,euclidean,100,0.51254,0.25099992752075195,6.59600019454956e-05
8,"(40, 28)",blackwhite/string_image,hamming,100,0.51262,0.28800010681152344,0.0002859999990463257
8,"(40, 28)",blackwhite/string_image,euclidean,250,0.56136,0.25500011444091797,9.435999870300293e-05
8,"(40, 28)",blackwhite/string_image,hamming,250,0.56136,0.21600008010864258,0.00033182000160217285
8,"(40, 28)",color/string_image/not_smooth,euclidean,1,0.56498,1.9820001125335693,0.00042722000122070314
8,"(40, 28)",color/string_image/not_smooth,hamming,1,0.56498,1.806999921798706,0.0005575
8,"(40, 28)",color/string_image/not_smooth,euclidean,4,0.56498,1.863999843597412,0.0004273000001907349
8,"(40, 28)",color/string_image/not_smooth,hamming,4,0.56498,1.8309998512268066,0.0005416800022125244
8,"(40, 28)",color/string_image/not_smooth,euclidean,20,0.56498,1.6609997749328613,0.00042320000171661376
8,"(40, 28)",color/string_image/not_smooth,hamming,20,0.56498,1.7860000133514404,0.0004982400035858154
8,"(40, 28)",color/string_image/not_smooth,euclidean,50,0.56498,1.696000099182129,0.0004010799980163574
8,"(40, 28)",color/string_image/not_smooth,hamming,50,0.56498,1.873000144958496,0.00048655999660491943
8,"(40, 28)",color/string_image/not_smooth,euclidean,100,0.56498,1.7720000743865967,0.0004069600009918213
8,"(40, 28)",color/string_image/not_smooth,hamming,100,0.56498,1.9639999866485596,0.0005341400003433227
8,"(40, 28)",color/string_image/not_smooth,euclidean,250,0.56498,1.9110000133514404,0.0004736400032043457
8,"(40, 28)",color/string_image/not_smooth,hamming,250,0.56498,1.9000000953674316,0.0005975399971008301
8,"(40, 28)",color/full_image/not_smooth,euclidean,1,0.5643,1.683000087738037,0.0003744600009918213
8,"(40, 28)",color/full_image/not_smooth,hamming,1,0.5643,1.8250000476837158,0.0004890600013732911
8,"(40, 28)",color/full_image/not_smooth,euclidean,4,0.56462,1.568000078201294,0.00034973999977111817
8,"(40, 28)",color/full_image/not_smooth,hamming,4,0.56462,1.488999843597412,0.0004572200012207031
8,"(40, 28)",color/full_image/not_smooth,euclidean,20,0.56462,1.5339999198913574,0.0003692799997329712
8,"(40, 28)",color/full_image/not_smooth,hamming,20,0.56446,2.0850000381469727,0.0005115199995040894
8,"(40, 28)",color/full_image/not_smooth,euclidean,50,0.56446,1.8199999332427979,0.0003837799978256226
8,"(40, 28)",color/full_image/not_smooth,hamming,50,0.56462,1.6190001964569092,0.00048705999851226807
8,"(40, 28)",color/full_image/not_smooth,euclidean,100,0.56446,1.5279998779296875,0.0003672800016403198
8,"(40, 28)",color/full_image/not_smooth,hamming,100,0.56446,1.5079998970031738,0.0004825400018692017
8,"(40, 28)",color/full_image/not_smooth,euclidean,250,0.56498,1.5460000038146973,0.0004340399980545044
8,"(40, 28)",color/full_image/not_smooth,hamming,250,0.56498,1.5740001201629639,0.000512979998588562
8,"(40, 28)",grayscale/full_image,euclidean,1,0.565,1.130000114440918,0.0002652799987792969
8,"(40, 28)",grayscale/full_image,hamming,1,0.565,1.1429998874664307,0.0003681599998474121
8,"(40, 28)",grayscale/full_image,euclidean,4,0.53812,1.1790001392364502,0.000289060001373291
8,"(40, 28)",grayscale/full_image,hamming,4,0.53812,1.25600004196167,0.00039639999866485597
8,"(40, 28)",grayscale/full_image,euclidean,20,0.54382,1.313999891281128,0.00028016000270843504
8,"(40, 28)",grayscale/full_image,hamming,20,0.54382,1.128000020980835,0.0003800799989700317
8,"(40, 28)",grayscale/full_image,euclidean,50,0.54382,1.2160000801086426,0.0003449599981307983
8,"(40, 28)",grayscale/full_image,hamming,50,0.54382,1.1610000133514404,0.00041570000171661374
8,"(40, 28)",grayscale/full_image,euclidean,100,0.56498,1.2210001945495605,0.0003469599962234497
8,"(40, 28)",grayscale/full_image,hamming,100,0.56498,1.3229999542236328,0.0005075800037384033
8,"(40, 28)",grayscale/full_image,euclidean,250,0.56498,1.2230000495910645,0.00041365999698638915
8,"(40, 28)",grayscale/full_image,hamming,250,0.56498,1.3219997882843018,0.00047786000251770017
8,"(40, 28)",blackwhite/full_image,euclidean,1,0.43602,1.565999984741211,0.00035966000080108645
