Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(128, 128)",blackwhite/string_image,0.001,0.49546666666666667,0.49546545745532145,0.9997308934337998,0.015000104904174805,0.0
8,"(128, 128)",blackwhite/string_image,0.002,0.49546666666666667,0.49546545745532145,0.9997308934337998,0.015000104904174805,1.3332366943359376e-07
8,"(128, 128)",blackwhite/string_image,0.0015,0.49546666666666667,0.49546545745532145,0.9997308934337998,0.014999866485595703,0.0
8,"(128, 128)",blackwhite/string_image,0.01,0.4956,0.495531545951714,0.9997308934337998,0.01900005340576172,0.0
8,"(128, 128)",blackwhite/string_image,0.02,0.4956,0.495531545951714,0.9997308934337998,0.018000125885009766,0.0
8,"(128, 128)",blackwhite/string_image,0.015,0.4956,0.495531545951714,0.9997308934337998,0.01399993896484375,0.0
8,"(128, 128)",blackwhite/string_image,0.1,0.4956,0.495531545951714,0.9997308934337998,0.023999929428100586,0.0
8,"(128, 128)",blackwhite/string_image,0.2,0.4956,0.495531545951714,0.9997308934337998,0.03900003433227539,1.3332366943359376e-07
8,"(128, 128)",blackwhite/string_image,0.15,0.4956,0.495531545951714,0.9997308934337998,0.03099989891052246,1.3332366943359376e-07
8,"(128, 128)",blackwhite/string_image,10.0,0.4956,0.495531545951714,0.9997308934337998,0.9409999847412109,0.0
8,"(128, 128)",blackwhite/string_image,20.0,0.4956,0.495531545951714,0.9997308934337998,0.9700000286102295,1.3332366943359376e-07
8,"(128, 128)",blackwhite/string_image,15.0,0.4956,0.495531545951714,0.9997308934337998,0.9769999980926514,0.0
8,"(128, 128)",blackwhite/string_image,100.0,0.5046666666666667,1.0,0.00026910656620021526,0.9790000915527344,0.0
8,"(128, 128)",blackwhite/string_image,200.0,0.5045333333333333,0.0,0.0,0.9760000705718994,0.0
8,"(128, 128)",blackwhite/string_image,150.0,0.5034666666666666,0.25,0.001076426264800861,0.9730000495910645,1.3335545857747396e-07
8,"(128, 128)",blackwhite/string_image,1000.0,0.4956,0.49553273769835976,1.0,0.9789998531341553,0.0
8,"(128, 128)",blackwhite/string_image,2000.0,0.5046666666666667,1.0,0.00026910656620021526,0.9889998435974121,0.0
8,"(128, 128)",blackwhite/string_image,1500.0,0.5045333333333333,0.0,0.0,1.0089998245239258,0.0
8,"(128, 128)",color/string_image/not_smooth,0.001,0.49746666666666667,0.5794871794871795,0.02973684210526316,0.01699995994567871,1.3335545857747396e-07
8,"(128, 128)",color/string_image/not_smooth,0.002,0.49746666666666667,0.5794871794871795,0.02973684210526316,0.014999866485595703,0.0
8,"(128, 128)",color/string_image/not_smooth,0.0015,0.49746666666666667,0.5794871794871795,0.02973684210526316,0.017999887466430664,1.3335545857747396e-07
8,"(128, 128)",color/string_image/not_smooth,0.01,0.4978666666666667,0.5885416666666666,0.02973684210526316,0.016000032424926758,1.3332366943359376e-07
8,"(128, 128)",color/string_image/not_smooth,0.02,0.4978666666666667,0.5885416666666666,0.02973684210526316,0.019999980926513672,0.0
8,"(128, 128)",color/string_image/not_smooth,0.015,0.4978666666666667,0.5885416666666666,0.02973684210526316,0.01699995994567871,1.3332366943359376e-07
8,"(128, 128)",color/string_image/not_smooth,0.1,0.4978666666666667,0.5885416666666666,0.02973684210526316,0.029999971389770508,1.3332366943359376e-07
8,"(128, 128)",color/string_image/not_smooth,0.2,0.4978666666666667,0.5885416666666666,0.02973684210526316,0.037000179290771484,1.3332366943359376e-07
8,"(128, 128)",color/string_image/not_smooth,0.15,0.4978666666666667,0.5885416666666666,0.02973684210526316,0.032000064849853516,0.0
