Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(128, 128)",color/full_image/not_smooth,0.0015,0.498,0.4980555183049484,0.9941113490364025,0.1549999713897705,1.3335545857747396e-07
8,"(128, 128)",color/full_image/not_smooth,0.01,0.498,0.4980555183049484,0.9941113490364025,0.6410000324249268,0.0
8,"(128, 128)",color/full_image/not_smooth,0.02,0.498,0.4980555183049484,0.9941113490364025,0.6429998874664307,1.3332366943359376e-07
8,"(128, 128)",color/full_image/not_smooth,0.015,0.498,0.4980555183049484,0.9941113490364025,0.6449999809265137,0.0
8,"(128, 128)",color/full_image/not_smooth,0.1,0.498,0.4980555183049484,0.9941113490364025,0.6519999504089355,0.0
8,"(128, 128)",color/full_image/not_smooth,0.2,0.498,0.4980555183049484,0.9941113490364025,0.6430001258850098,0.0
8,"(128, 128)",color/full_image/not_smooth,0.15,0.498,0.4980555183049484,0.9941113490364025,0.6570000648498535,0.0
8,"(128, 128)",color/full_image/not_smooth,10.0,0.5018666666666667,0.0,0.0,0.751000165939331,0.0
8,"(128, 128)",color/full_image/not_smooth,20.0,0.4981333333333333,0.4981333333333333,1.0,0.7419998645782471,0.0
8,"(128, 128)",color/full_image/not_smooth,15.0,0.5018666666666667,0.0,0.0,0.6759998798370361,0.0
8,"(128, 128)",color/full_image/not_smooth,100.0,0.4981333333333333,0.4981333333333333,1.0,0.7130000591278076,0.0
8,"(128, 128)",color/full_image/not_smooth,200.0,0.4981333333333333,0.4981333333333333,1.0,0.7839999198913574,1.3335545857747396e-07
8,"(128, 128)",color/full_image/not_smooth,150.0,0.5018666666666667,0.0,0.0,0.746999979019165,0.0
8,"(128, 128)",color/full_image/not_smooth,1000.0,0.4981333333333333,0.4981333333333333,1.0,0.6850001811981201,0.0
8,"(128, 128)",color/full_image/not_smooth,2000.0,0.5018666666666667,0.0,0.0,0.7130000591278076,0.0
8,"(128, 128)",color/full_image/not_smooth,1500.0,0.5018666666666667,0.0,0.0,0.6549999713897705,1.3332366943359376e-07
8,"(128, 128)",color/full_image/smooth,0.001,0.5001333333333333,0.5001334044823906,0.999466808850973,0.6579999923706055,0.0
8,"(128, 128)",color/full_image/smooth,0.002,0.5001333333333333,0.5001334044823906,0.999466808850973,0.6630001068115234,0.0
8,"(128, 128)",color/full_image/smooth,0.0015,0.4998666666666667,0.0,0.0,0.6529998779296875,0.0
8,"(128, 128)",color/full_image/smooth,0.01,0.5001333333333333,0.5001333333333333,1.0,0.6430001258850098,0.0
8,"(128, 128)",color/full_image/smooth,0.02,0.4998666666666667,0.0,0.0,0.6610000133514404,0.0
8,"(128, 128)",color/full_image/smooth,0.015,0.5001333333333333,0.5001333333333333,1.0,0.7560000419616699,0.0
8,"(128, 128)",color/full_image/smooth,0.1,0.4998666666666667,0.0,0.0,0.6619999408721924,0.0
8,"(128, 128)",color/full_image/smooth,0.2,0.5001333333333333,0.5001333333333333,1.0,0.6649999618530273,0.0
8,"(128, 128)",color/full_image/smooth,0.15,0.4998666666666667,0.0,0.0,0.6510000228881836,0.0
8,"(128, 128)",color/full_image/smooth,10.0,0.5001333333333333,0.5001333333333333,1.0,0.6649999618530273,0.0
8,"(128, 128)",color/full_image/smooth,20.0,0.5001333333333333,0.5001333333333333,1.0,0.6649999618530273,0.0
8,"(128, 128)",color/full_image/smooth,15.0,0.4998666666666667,0.0,0.0,0.6570000648498535,1.3332366943359376e-07
8,"(128, 128)",color/full_image/smooth,100.0,0.4998666666666667,0.0,0.0,0.6700000762939453,0.0
8,"(128, 128)",color/full_image/smooth,200.0,0.4998666666666667,0.0,0.0,0.6449999809265137,0.0
8,"(128, 128)",color/full_image/smooth,150.0,0.5001333333333333,0.5001333333333333,1.0,0.6579999923706055,0.0
8,"(128, 128)",color/full_image/smooth,1000.0,0.4998666666666667,0.0,0.0,0.6729998588562012,0.0
8,"(128, 128)",color/full_image/smooth,2000.0,0.5001333333333333,0.5001333333333333,1.0,0.6529998779296875,0.0
8,"(128, 128)",color/full_image/smooth,1500.0,0.4998666666666667,0.0,0.0,0.6619999408721924,0.0
8,"(128, 128)",color/string_image/smooth,0.001,0.494,0.4941820670773443,0.9730458221024259,0.127000093460083,0.0
8,"(128, 128)",color/string_image/smooth,0.002,0.494,0.4941820670773443,0.9730458221024259,0.24000000953674316,0.0
8,"(128, 128)",color/string_image/smooth,0.0015,0.494,0.4941820670773443,0.9730458221024259,0.1770000457763672,0.0
8,"(128, 128)",color/string_image/smooth,0.01,0.494,0.4941820670773443,0.9730458221024259,0.6759998798370361,0.0
