Hash Size,Image Shape,Image Type,KNN Type,Neighbours,Accuracy,Fit Time,Average Query Time
16,"(35, 32)",grayscale/full_image,hamming,250,0.56614,3.134000062942505,0.0008826200008392334
16,"(35, 32)",blackwhite/full_image,euclidean,1,0.5535,2.8919999599456787,0.0007313600015640258
16,"(35, 32)",blackwhite/full_image,hamming,1,0.5535,3.554999828338623,0.0007999000024795532
16,"(35, 32)",blackwhite/full_image,euclidean,4,0.522,3.690000057220459,0.0008594199991226196
16,"(35, 32)",blackwhite/full_image,hamming,4,0.522,3.6989998817443848,0.0008651399993896484
16,"(35, 32)",blackwhite/full_image,euclidean,20,0.57302,3.2889997959136963,0.0008774200010299683
16,"(35, 32)",blackwhite/full_image,hamming,20,0.57302,2.9619998931884766,0.0007437400007247925
16,"(35, 32)",blackwhite/full_image,euclidean,50,0.57306,2.9600000381469727,0.0008187200021743774
16,"(35, 32)",blackwhite/full_image,hamming,50,0.57306,2.9179999828338623,0.0007988000011444092
16,"(35, 32)",blackwhite/full_image,euclidean,100,0.57324,2.86299991607666,0.0008498400020599366
16,"(35, 32)",blackwhite/full_image,hamming,100,0.57324,2.9010000228881836,0.0008422999954223633
16,"(35, 32)",blackwhite/full_image,euclidean,250,0.5717,2.740999937057495,0.0008927199983596801
16,"(35, 32)",blackwhite/full_image,hamming,250,0.5717,2.819999933242798,0.0008837599992752075
16,"(35, 32)",grayscale/string_image,euclidean,1,0.51938,2.9739999771118164,0.0006017599964141846
16,"(35, 32)",grayscale/string_image,hamming,1,0.51938,3.381999969482422,0.0007367199993133544
16,"(35, 32)",grayscale/string_image,euclidean,4,0.49516,3.2339999675750732,0.0006224000024795532
16,"(35, 32)",grayscale/string_image,hamming,4,0.49516,3.499000072479248,0.0007098600006103516
16,"(35, 32)",grayscale/string_image,euclidean,20,0.53362,2.946000099182129,0.0005777600002288819
16,"(35, 32)",grayscale/string_image,hamming,20,0.53362,2.9140000343322754,0.0007190199995040894
16,"(35, 32)",grayscale/string_image,euclidean,50,0.5644,3.2100000381469727,0.0006266200017929077
16,"(35, 32)",grayscale/string_image,hamming,50,0.5644,3.0769999027252197,0.000817480001449585
16,"(35, 32)",grayscale/string_image,euclidean,100,0.56442,3.1410000324249268,0.000680019998550415
16,"(35, 32)",grayscale/string_image,hamming,100,0.56442,2.991000175476074,0.0008919799995422363
16,"(35, 32)",grayscale/string_image,euclidean,250,0.57502,3.246999979019165,0.0008352199983596802
16,"(35, 32)",grayscale/string_image,hamming,250,0.57502,3.010999917984009,0.001036100001335144
16,"(40, 28)",blackwhite/string_image,euclidean,1,0.51786,2.931999921798706,0.00047282000064849855
16,"(40, 28)",blackwhite/string_image,hamming,1,0.51786,2.86899995803833,0.0006074599981307984
16,"(40, 28)",blackwhite/string_image,euclidean,4,0.50096,3.1009998321533203,0.0005318800020217895
16,"(40, 28)",blackwhite/string_image,hamming,4,0.50096,2.7139999866485596,0.0006439200019836426
16,"(40, 28)",blackwhite/string_image,euclidean,20,0.54356,3.0450000762939453,0.000605
16,"(40, 28)",blackwhite/string_image,hamming,20,0.54356,2.9819998741149902,0.0007295799970626831
16,"(40, 28)",blackwhite/string_image,euclidean,50,0.56038,2.6659998893737793,0.000586540002822876
16,"(40, 28)",blackwhite/string_image,hamming,50,0.56038,2.8550000190734863,0.0007212799978256226
16,"(40, 28)",blackwhite/string_image,euclidean,100,0.56394,2.7940001487731934,0.0006545599985122681
16,"(40, 28)",blackwhite/string_image,hamming,100,0.56394,2.9759998321533203,0.0008020600032806396
16,"(40, 28)",blackwhite/string_image,euclidean,250,0.57014,2.5839998722076416,0.0007889600038528443
16,"(40, 28)",blackwhite/string_image,hamming,250,0.57014,2.8010001182556152,0.0010013199996948242
16,"(40, 28)",color/full_image/not_smooth,euclidean,1,0.56492,3.1050000190734863,0.0010527800035476684
16,"(40, 28)",color/full_image/not_smooth,hamming,1,0.56492,3.175999879837036,0.0008536600017547607
16,"(40, 28)",color/full_image/not_smooth,euclidean,4,0.4352,3.2260000705718994,0.0010408799982070923
16,"(40, 28)",color/full_image/not_smooth,hamming,4,0.4352,3.0889999866485596,0.0008400799989700318
16,"(40, 28)",color/full_image/not_smooth,euclidean,20,0.56492,3.055000066757202,0.0010453399991989137
16,"(40, 28)",color/full_image/not_smooth,hamming,20,0.56492,3.5210001468658447,0.0008669000005722046
16,"(40, 28)",color/full_image/not_smooth,euclidean,50,0.56492,3.1610000133514404,0.001040779995918274
16,"(40, 28)",color/full_image/not_smooth,hamming,50,0.56492,3.0279998779296875,0.0008452800035476685
16,"(40, 28)",color/full_image/not_smooth,euclidean,100,0.56492,3.3459999561309814,0.0010905600023269654
16,"(40, 28)",color/full_image/not_smooth,hamming,100,0.56492,3.5490000247955322,0.0008717400026321411
16,"(40, 28)",color/full_image/not_smooth,euclidean,250,0.56492,3.2089998722076416,0.001099240002632141
16,"(40, 28)",color/full_image/not_smooth,hamming,250,0.56492,3.136000156402588,0.0008793599987030029
16,"(40, 28)",grayscale/full_image,euclidean,1,0.5648,2.6640000343322754,0.0008389599990844726
16,"(40, 28)",grayscale/full_image,hamming,1,0.5648,2.5959999561309814,0.0006672800016403198
16,"(40, 28)",grayscale/full_image,euclidean,4,0.54566,2.7739999294281006,0.000847940001487732
16,"(40, 28)",grayscale/full_image,hamming,4,0.54566,2.8500001430511475,0.0006581399965286255
16,"(40, 28)",grayscale/full_image,euclidean,20,0.5648,2.5959999561309814,0.0008458200025558472
16,"(40, 28)",grayscale/full_image,hamming,20,0.5648,2.759000062942505,0.0006628200006484986
16,"(40, 28)",grayscale/full_image,euclidean,50,0.5648,2.7990000247955322,0.0008272599983215332
16,"(40, 28)",grayscale/full_image,hamming,50,0.5648,2.624000072479248,0.0006763800001144409
16,"(40, 28)",grayscale/full_image,euclidean,100,0.5648,2.7339999675750732,0.000862000002861023
16,"(40, 28)",grayscale/full_image,hamming,100,0.5648,2.928999900817871,0.0006868600034713745
16,"(40, 28)",grayscale/full_image,euclidean,250,0.5648,2.6619999408721924,0.0008568400001525879
16,"(40, 28)",grayscale/full_image,hamming,250,0.5648,2.6590001583099365,0.0007209999990463256
16,"(40, 28)",blackwhite/full_image,euclidean,1,0.55398,2.9739999771118164,0.0008320600032806397
16,"(40, 28)",blackwhite/full_image,hamming,1,0.55398,2.7780001163482666,0.0007320999956130981
16,"(40, 28)",blackwhite/full_image,euclidean,4,0.5707,2.628999948501587,0.0007984800004959107
16,"(40, 28)",blackwhite/full_image,hamming,4,0.5707,2.700000047683716,0.0006379999971389771
16,"(40, 28)",blackwhite/full_image,euclidean,20,0.44608,2.745999813079834,0.0008535400009155274
16,"(40, 28)",blackwhite/full_image,hamming,20,0.44608,2.7839999198913574,0.000726859998703003
16,"(40, 28)",blackwhite/full_image,euclidean,50,0.4451,2.9149999618530273,0.0008828599977493286
16,"(40, 28)",blackwhite/full_image,hamming,50,0.4451,2.8339998722076416,0.0006973799991607666
16,"(40, 28)",blackwhite/full_image,euclidean,100,0.44502,2.685999870300293,0.0008437400007247925
16,"(40, 28)",blackwhite/full_image,hamming,100,0.44502,2.6649999618530273,0.0006711599969863891
16,"(40, 28)",blackwhite/full_image,euclidean,250,0.57068,2.616000175476074,0.000890019998550415
16,"(40, 28)",blackwhite/full_image,hamming,250,0.57068,2.761000156402588,0.0007125600004196167
16,"(40, 28)",grayscale/string_image,euclidean,1,0.53018,3.2730000019073486,0.0009790199995040893
16,"(40, 28)",grayscale/string_image,hamming,1,0.53018,3.3989999294281006,0.001016820001602173
16,"(40, 28)",grayscale/string_image,euclidean,4,0.5345,3.2260000705718994,0.0009674200010299683
16,"(40, 28)",grayscale/string_image,hamming,4,0.5345,4.5849997997283936,0.0010799600028991699
16,"(40, 28)",grayscale/string_image,euclidean,20,0.56446,3.2190001010894775,0.000987220001220703
16,"(40, 28)",grayscale/string_image,hamming,20,0.56446,3.308000087738037,0.0010307599973678589
16,"(40, 28)",grayscale/string_image,euclidean,50,0.56564,3.384000062942505,0.0009846199989318849
16,"(40, 28)",grayscale/string_image,hamming,50,0.56564,3.19599986076355,0.001007000002861023
16,"(40, 28)",grayscale/string_image,euclidean,100,0.5761,3.4709999561309814,0.0010223000001907349
16,"(40, 28)",grayscale/string_image,hamming,100,0.5761,3.258999824523926,0.0010563199996948243
16,"(40, 28)",grayscale/string_image,euclidean,250,0.57812,3.245999813079834,0.0010723000001907348
16,"(40, 28)",grayscale/string_image,hamming,250,0.57812,3.2669999599456787,0.0011196199989318848
32,"(28, 80)",blackwhite/string_image,euclidean,1,0.51306,4.614000082015991,0.0015780200004577637
32,"(28, 80)",blackwhite/string_image,hamming,1,0.51306,4.539000034332275,0.0023687599992752075
32,"(28, 80)",blackwhite/string_image,euclidean,4,0.50038,4.401000022888184,0.0020394599962234496
32,"(28, 80)",blackwhite/string_image,hamming,4,0.50038,4.477999925613403,0.003113400001525879
32,"(28, 80)",blackwhite/string_image,euclidean,20,0.53356,4.827999830245972,0.002643300004005432
32,"(28, 80)",blackwhite/string_image,hamming,20,0.53356,4.679999828338623,0.0040673400020599364
32,"(28, 80)",blackwhite/string_image,euclidean,50,0.5522,4.684999942779541,0.0029846199989318847
32,"(28, 80)",blackwhite/string_image,hamming,50,0.5522,4.41700005531311,0.0045857599973678585
32,"(28, 80)",blackwhite/string_image,euclidean,100,0.55914,5.084000110626221,0.0033079199981689454
32,"(28, 80)",blackwhite/string_image,hamming,100,0.55914,4.483999967575073,0.004716640000343323
32,"(28, 80)",blackwhite/string_image,euclidean,250,0.56776,6.60699987411499,0.0033056799983978273
32,"(28, 80)",blackwhite/string_image,hamming,250,0.56776,4.914000034332275,0.004957919998168945
32,"(28, 80)",color/full_image/not_smooth,euclidean,1,0.5648,6.381999969482422,0.0015335200023651123
32,"(28, 80)",color/full_image/not_smooth,hamming,1,0.5648,6.244999885559082,0.0011361000013351441
32,"(28, 80)",color/full_image/not_smooth,euclidean,4,0.4352,6.603000164031982,0.0015765399980545043
32,"(28, 80)",color/full_image/not_smooth,hamming,4,0.4352,6.641999959945679,0.0011955200004577636
32,"(28, 80)",color/full_image/not_smooth,euclidean,20,0.47216,6.732999801635742,0.0015717799997329712
32,"(28, 80)",color/full_image/not_smooth,hamming,20,0.47216,6.707000017166138,0.0011492000007629394
32,"(28, 80)",color/full_image/not_smooth,euclidean,50,0.47216,6.382999897003174,0.0015963199996948242
32,"(28, 80)",color/full_image/not_smooth,hamming,50,0.47216,6.588000059127808,0.0012259000015258789
32,"(28, 80)",color/full_image/not_smooth,euclidean,100,0.56542,6.546000003814697,0.0015368200016021728
32,"(28, 80)",color/full_image/not_smooth,hamming,100,0.56542,7.2170000076293945,0.0011787199974060058
32,"(28, 80)",color/full_image/not_smooth,euclidean,250,0.5648,8.42199993133545,0.0016705800008773803
32,"(28, 80)",color/full_image/not_smooth,hamming,250,0.5648,6.7170000076293945,0.0011456599998474122
32,"(28, 80)",grayscale/full_image,euclidean,1,0.55832,6.41100001335144,0.0017590199995040894
32,"(28, 80)",grayscale/full_image,hamming,1,0.55832,7.823999881744385,0.0013958599996566773
32,"(28, 80)",grayscale/full_image,euclidean,4,0.49774,7.757999897003174,0.0017430999994277954
32,"(28, 80)",grayscale/full_image,hamming,4,0.49774,6.569000005722046,0.001291439995765686
32,"(28, 80)",grayscale/full_image,euclidean,20,0.56032,8.151000022888184,0.0018304399967193604
32,"(28, 80)",grayscale/full_image,hamming,20,0.56032,7.478999853134155,0.0013260200023651122
32,"(28, 80)",grayscale/full_image,euclidean,50,0.56378,9.532999992370605,0.0018145800018310547
32,"(28, 80)",grayscale/full_image,hamming,50,0.56378,7.307999849319458,0.0012978400039672852
32,"(28, 80)",grayscale/full_image,euclidean,100,0.56908,8.11899995803833,0.001666399998664856
32,"(28, 80)",grayscale/full_image,hamming,100,0.56908,6.466000080108643,0.001285479998588562
32,"(28, 80)",grayscale/full_image,euclidean,250,0.56724,6.296999931335449,0.0018152400016784667
32,"(28, 80)",grayscale/full_image,hamming,250,0.56724,7.200999975204468,0.0014069400024414062
32,"(28, 80)",blackwhite/full_image,euclidean,1,0.50252,4.9150002002716064,0.0013798799991607666
32,"(28, 80)",blackwhite/full_image,hamming,1,0.50252,4.519999980926514,0.001573639998435974
32,"(28, 80)",blackwhite/full_image,euclidean,4,0.48278,4.759000062942505,0.0014051599979400635
32,"(28, 80)",blackwhite/full_image,hamming,4,0.48278,4.435999870300293,0.0016499600028991698
32,"(28, 80)",blackwhite/full_image,euclidean,20,0.51758,5.047000169754028,0.0017540399980545045
32,"(28, 80)",blackwhite/full_image,hamming,20,0.51758,5.17900013923645,0.0020547199964523317
32,"(28, 80)",blackwhite/full_image,euclidean,50,0.54232,4.91700005531311,0.0020406800031661987
32,"(28, 80)",blackwhite/full_image,hamming,50,0.54232,4.650000095367432,0.0023437799978256227
32,"(28, 80)",blackwhite/full_image,euclidean,100,0.55864,4.769999980926514,0.002225920000076294
32,"(28, 80)",blackwhite/full_image,hamming,100,0.55864,4.596999883651733,0.002588400001525879
32,"(28, 80)",blackwhite/full_image,euclidean,250,0.56352,4.462000131607056,0.0026047199964523314
32,"(28, 80)",blackwhite/full_image,hamming,250,0.56352,4.341000080108643,0.0030959999990463256
32,"(28, 80)",grayscale/string_image,euclidean,1,0.48156,6.2900002002716064,0.0018177399969100951
32,"(28, 80)",grayscale/string_image,hamming,1,0.48156,6.419999837875366,0.0018175600004196168
32,"(28, 80)",grayscale/string_image,euclidean,4,0.49664,6.189000129699707,0.0018561199998855592
32,"(28, 80)",grayscale/string_image,hamming,4,0.49664,6.108999967575073,0.001878220000267029
32,"(28, 80)",grayscale/string_image,euclidean,20,0.53802,7.23799991607666,0.0020991200017929077
32,"(28, 80)",grayscale/string_image,hamming,20,0.53802,8.965999841690063,0.0020074200010299684
32,"(28, 80)",grayscale/string_image,euclidean,50,0.55438,6.29200005531311,0.001953819999694824
32,"(28, 80)",grayscale/string_image,hamming,50,0.55438,6.753000020980835,0.00196058000087738
32,"(28, 80)",grayscale/string_image,euclidean,100,0.57102,6.229000091552734,0.002024199995994568
32,"(28, 80)",graysc
