Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(28, 80)",grayscale/full_image,15.0,0.5632,0.5632,1.0,8.687000036239624,1.0000069936116536e-07
8,"(28, 80)",grayscale/full_image,100.0,0.5632,0.5632,1.0,8.81000018119812,6.666183471679688e-08
8,"(28, 80)",grayscale/full_image,200.0,0.4368,0.0,0.0,8.732999801635742,3.333886464436849e-08
8,"(28, 80)",grayscale/full_image,150.0,0.5632,0.5632,1.0,8.657999992370605,3.333091735839844e-08
8,"(28, 80)",grayscale/full_image,1000.0,0.5632,0.5632,1.0,8.598999977111816,6.666183471679688e-08
8,"(28, 80)",grayscale/full_image,2000.0,0.4368,0.0,0.0,8.90499997138977,3.333091735839844e-08
8,"(28, 80)",grayscale/full_image,1500.0,0.4368,0.0,0.0,9.41599988937378,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,0.001,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.14100003242492676,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,0.002,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.12800002098083496,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,0.0015,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.12599992752075195,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,0.01,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.12599992752075195,3.333091735839844e-08
8,"(28, 80)",blackwhite/full_image,0.02,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.12999987602233887,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,0.015,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.12599992752075195,3.333091735839844e-08
8,"(28, 80)",blackwhite/full_image,0.1,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.24300003051757812,6.666183471679688e-08
8,"(28, 80)",blackwhite/full_image,0.2,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.36500000953674316,6.666183471679688e-08
8,"(28, 80)",blackwhite/full_image,0.15,0.5664666666666667,0.5662477438331439,0.9982911019446081,0.29000020027160645,3.333091735839844e-08
8,"(28, 80)",blackwhite/full_image,10.0,0.5664666666666667,0.5662477438331439,0.9982911019446081,8.523000001907349,3.333091735839844e-08
8,"(28, 80)",blackwhite/full_image,20.0,0.5664666666666667,0.5662477438331439,0.9982911019446081,7.895999908447266,3.333091735839844e-08
