Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(128, 64)",grayscale/string_image,10.0,0.5085333333333333,0.5082401412595644,0.46151790486370925,10.412999868392944,0.0005130666732788086
8,"(128, 64)",grayscale/string_image,100.0,0.5085333333333333,0.5082401412595644,0.46151790486370925,10.42900013923645,0.0005081333160400391
8,"(128, 64)",grayscale/string_image,1000.0,0.5085333333333333,0.5082401412595644,0.46151790486370925,10.791999816894531,0.0005140000025431315
16,"(128, 128)",blackwhite/string_image,0.001,0.4962666666666667,0.4962666666666667,1.0,13.016999959945679,0.000619599978129069
16,"(128, 128)",blackwhite/string_image,0.01,0.4962666666666667,0.4962666666666667,1.0,12.905999898910522,0.0006154666900634766
16,"(128, 128)",blackwhite/string_image,0.1,0.5106666666666667,0.507411630558723,0.4782375067168189,13.145999908447266,0.0006
16,"(128, 128)",blackwhite/string_image,10.0,0.5037333333333334,0.5,0.5392262224610425,12.664999961853027,0.0005516000111897787
16,"(128, 128)",blackwhite/string_image,100.0,0.5037333333333334,0.5,0.5392262224610425,12.490999937057495,0.0005542666753133138
16,"(128, 128)",blackwhite/string_image,1000.0,0.5037333333333334,0.5,0.5392262224610425,12.647000074386597,0.0005482666651407878
16,"(128, 128)",color/string_image/not_smooth,0.001,0.498,0.0,0.0,5.309999942779541,0.0002489333470662435
16,"(128, 128)",color/string_image/not_smooth,0.01,0.5074666666666666,0.5448798988621998,0.11447543160690571,5.174000024795532,0.0002477333386739095
16,"(128, 128)",color/string_image/not_smooth,0.1,0.5074666666666666,0.5448798988621998,0.11447543160690571,5.0959999561309814,0.0002445333162943522
16,"(128, 128)",color/string_image/not_smooth,10.0,0.5049333333333333,0.5440677966101695,0.08525896414342629,6.721999883651733,0.0002981333414713542
16,"(128, 128)",color/string_image/not_smooth,100.0,0.5049333333333333,0.5440677966101695,0.08525896414342629,6.296000003814697,0.0002517333348592122
16,"(128, 128)",color/string_image/not_smooth,1000.0,0.5049333333333333,0.5440677966101695,0.08525896414342629,5.371000051498413,0.0002464000066121419
16,"(128, 128)",color/string_image/smooth,0.001,0.4962666666666667,0.4962666666666667,1.0,12.538999795913696,0.0006108000119527181
16,"(128, 128)",color/string_image/smooth,0.01,0.5206666666666667,0.5428764348413234,0.21601289629231596,12.486999988555908,0.000596666685740153
16,"(128, 128)",color/string_image/smooth,0.1,0.5122666666666666,0.508606777837547,0.5080601826974744,11.581000089645386,0.0005783999760945638
16,"(128, 128)",color/string_image/smooth,10.0,0.5124,0.5095560129373714,0.4656098871574422,11.636000156402588,0.0005491999944051107
16,"(128, 128)",color/string_image/smooth,100.0,0.5124,0.5095560129373714,0.4656098871574422,11.280999898910522,0.0005805333455403646
16,"(128, 128)",color/string_image/smooth,1000.0,0.5124,0.5095560129373714,0.4656098871574422,11.546000003814697,0.000571066665649414
16,"(128, 128)",color/full_image/not_smooth,0.001,0.4976,0.4976,1.0,5.743000030517578,0.00024719998041788737
16,"(128, 128)",color/full_image/not_smooth,0.01,0.5081333333333333,0.5031951255758657,0.9072883172561629,5.70799994468689,0.00025679998397827147
16,"(128, 128)",color/full_image/not_smooth,0.1,0.5081333333333333,0.5031951255758657,0.9072883172561629,5.658999919891357,0.00023760000864664715
16,"(128, 128)",color/full_image/not_smooth,10.0,0.5081333333333333,0.5031951255758657,0.9072883172561629,5.828999996185303,0.00023599999745686849
16,"(128, 128)",color/full_image/not_smooth,100.0,0.5081333333333333,0.5031951255758657,0.9072883172561629,5.861000061035156,0.00023946666717529296
16,"(128, 128)",color/full_image/not_smooth,1000.0,0.5081333333333333,0.5031951255758657,0.9072883172561629,5.868000030517578,0.00023413333892822265
16,"(128, 128)",color/full_image/smooth,0.001,0.4962666666666667,0.0,0.0,4.311000108718872,0.00019399998982747396
16,"(128, 128)",color/full_image/smooth,0.01,0.4962666666666667,0.0,0.0,4.335999965667725,0.00020053332646687824
16,"(128, 128)",color/full_image/smooth,0.1,0.5093333333333333,0.5069483834373227,0.9462678665960825,4.358000040054321,0.0001990666707356771
16,"(128, 128)",color/full_image/smooth,10.0,0.5094666666666666,0.5070182900893236,0.9465325569084172,5.21399998664856,0.00021120001475016277
16,"(128, 128)",color/full_image/smooth,100.0,0.5094666666666666,0.5070182900893236,0.9465325569084172,4.838000059127808,0.0001978666623433431
16,"(128, 128)",color/full_image/smooth,1000.0,0.5094666666666666,0.5070182900893236,0.9465325569084172,4.926000118255615,0.00019173332850138346
16,"(128, 128)",color/string_image/smooth,0.001,0.4978666666666667,0.0,0.0,11.671000003814697,0.0005678666432698567
16,"(128, 128)",color/string_image/smooth,0.01,0.5062666666666666,0.5310344827586206,0.14312267657992564,11.621000051498413,0.0005554666837056478
16,"(128, 128)",color/string_image/smooth,0.1,0.5170666666666667,0.5245398773006135,0.4086563993627191,11.2739999294281,0.0005376000086466471
16,"(128, 128)",color/string_image/smooth,10.0,0.5172,0.5250431778929189,0.403611258629846,10.794000148773193,0.0005234666506449382
16,"(128, 128)",color/string_image/smooth,100.0,0.5172,0.5250431778929189,0.403611258629846,10.745000123977661,0.0005262666702270508
16,"(128, 128)",color/string_image/smooth,1000.0,0.5172,0.5250431778929189,0.403611258629846,10.859999895095825,0.0005445333480834961
16,"(128, 128)",grayscale/full_image,0.001,0.4932,0.4932,1.0,3.5840001106262207,0.00015386667251586915
16,"(128, 128)",grayscale/full_image,0.01,0.4932,0.4932,1.0,3.5460000038146973,0.000151200008392334
16,"(128, 128)",grayscale/full_image,0.1,0.4932,0.4932,1.0,3.4650001525878906,0.00015293331146240235
16,"(128, 128)",grayscale/full_image,10.0,0.49373333333333336,0.493447445841134,0.9975669099756691,3.548999786376953,0.00015240001678466797
16,"(128, 128)",grayscale/full_image,100.0,0.49373333333333336,0.493447445841134,0.9975669099756691,3.571000099182129,0.00015080000559488933
16,"(128, 128)",grayscale/full_image,1000.0,0.49373333333333336,0.493447445841134,0.9975669099756691,3.5989999771118164,0.00015186665852864582
16,"(128, 128)",blackwhite/full_image,0.001,0.49573333333333336,0.49573333333333336,1.0,3.6459999084472656,0.00015560000737508138
16,"(128, 128)",blackwhite/full_image,0.01,0.49573333333333336,0.49573333333333336,1.0,3.5900001525878906,0.00015399999618530275
16,"(128, 128)",blackwhite/full_image,0.1,0.49506666666666665,0.49537347458763575,0.9935449166218397,3.6019999980926514,0.0001543999989827474
16,"(128, 128)",blackwhite/full_image,10.0,0.49506666666666665,0.49537347458763575,0.9935449166218397,3.611999988555908,0.00015586668650309244
16,"(128, 128)",blackwhite/full_image,100.0,0.49506666666666665,0.49537347458763575,0.9935449166218397,3.953000068664551,0.00016746667226155598
16,"(128, 128)",blackwhite/full_image,1000.0,0.49506666666666665,0.49537347458763575,0.9935449166218397,3.565000057220459,0.00015413331985473632
16,"(128, 128)",grayscale/string_image,0.001,0.5169333333333334,0.533509234828496,0.2696,11.447999954223633,0.0005578666687011719
16,"(128, 128)",grayscale/string_image,0.01,0.5169333333333334,0.533509234828496,0.2696,11.253999948501587,0.0005690666834513346
16,"(128, 128)",grayscale/string_image,0.1,0.5193333333333333,0.5266838424733161,0.3816,11.337000131607056,0.0006026666641235351
16,"(128, 128)",grayscale/string_image,10.0,0.5193333333333333,0.5253762688134407,0.40026666666666666,11.216000080108643,0.0005409333229064941
16,"(128, 128)",grayscale/string_image,100.0,0.5193333333333333,0.5253762688134407,0.40026666666666666,11.176000118255615,0.0005468000094095866
16,"(128, 128)",grayscale/string_image,1000.0,0.5193333333333333,0.5253762688134407,0.40026666666666666,11.20799994468689,0.0005434666633605957
16,"(64, 64)",blackwhite/string_image,0.001,0.496,0.0,0.0,11.71500015258789,0.000538266658782959
16,"(64, 64)",blackwhite/string_image,0.01,0.512,0.51434034416826,0.5693121693121693,11.265000104904175,0.0005462666829427084
16,"(64, 64)",blackwhite/string_image,0.1,0.5185333333333333,0.5377400625279143,0.31851851851851853,11.022000074386597,0.0005294666608174641
16,"(64, 64)",blackwhite/string_image,10.0,0.5141333333333333,0.5321361058601134,0.29788359788359786,11.104000091552734,0.0005213333129882813
16,"(64, 64)",blackwhite/string_image,100.0,0.5141333333333333,0.5321361058601134,0.29788359788359786,11.416999816894531,0.0005037333488464356
16,"(64, 64)",blackwhite/string_image,1000.0,0.5141333333333333,0.5321361058601134,0.29788359788359786,10.871999979019165,0.0005098666826883952
16,"(64, 64)",color/string_image/not_smooth,0.001,0.498,0.498,1.0,11.101999998092651,0.0005626666386922201
16,"(64, 64)",color/string_image/not_smooth,0.01,0.5064,0.5036049814288835,0.6171352074966533,12.156999826431274,0.0006704000155131022
16,"(64, 64)",color/string_image/not_smooth,0.1,0.5070666666666667,0.5041758241758242,0.614190093708166,13.56499981880188,0.0006445333480834961
16,"(64, 64)",color/string_image/not_smooth,10.0,0.5072,0.504297994269341,0.6125836680053548,14.069000005722046,0.0006333333333333333
16,"(64, 64)",color/string_image/not_smooth,100.0,0.5072,0.504297994269341,0.6125836680053548,11.802000045776367,0.00050720001856486
16,"(64, 64)",color/string_image/not_smooth,1000.0,0.5072,0.504297994269341,0.6125836680053548,11.639999866485596,0.0005288000106811523
16,"(64, 64)",color/string_image/smooth,0.001,0.4965333333333333,0.4965333333333333,1.0,11.891000032424927,0.0005521333058675131
16,"(64, 64)",color/string_image/smooth,0.01,0.5134666666666666,0.5192209123526397,0.27201933404940926,11.001999855041504,0.0005334666887919108
16,"(64, 64)",color/string_image/smooth,0.1,0.5110666666666667,0.5107750472589792,0.36278195488721804,10.6489999294281,0.0005240000089009603
16,"(64, 64)",color/string_image/smooth,10.0,0.5125333333333333,0.5140961857379768,0.33297529538131043,10.401000022888184,0.0005138666788736979
16,"(64, 64)",color/string_image/smooth,100.0,0.5125333333333333,0.5140961857379768,0.33297529538131043,10.375999927520752,0.0005112000147501627
16,"(64, 64)",color/string_image/smooth,1000.0,0.5125333333333333,0.5140961857379768,0.33297529538131043,10.407999992370605,0.0005158666610717773
16,"(64, 64)",color/full_image/not_smooth,0.001,0.4961333333333333,0.4961333333333333,1.0,4.853999853134155,0.00021560001373291016
16,"(64, 64)",color/full_image/not_smooth,0.01,0.5153333333333333,0.5833333333333334,0.08089223327062618,4.5920000076293945,0.0002094666798909505
16,"(64, 64)",color/full_image/not_smooth,0.1,0.5153333333333333,0.5833333333333334,0.08089223327062618,4.503999948501587,0.00020586665471394858
16,"(64, 64)",color/full_image/not_smooth,10.0,0.5154666666666666,0.5841392649903289,0.08116097823165816,4.527000188827515,0.00020359999338785808
16,"(64, 64)",color/full_image/not_smooth,100.0,0.5154666666666666,0.5841392649903289,0.08116097823165816,4.578999996185303,0.00020373334884643554
16,"(64, 64)",color/full_image/not_smooth,1000.0,0.5154666666666666,0.5841392649903289,0.08116097823165816,4.57699990272522,0.0002042666753133138
16,"(64, 64)",color/full_image/smooth,0.001,0.49693333333333334,0.0,0.0,4.611000061035156,0.0002097333272298177
16,"(64, 64)",color/full_image/smooth,0.01,0.508,0.5916114790286976,0.07103100980652001,4.434999942779541,0.00020253334045410156
16,"(64, 64)",color/full_image/smooth,0.1,0.5076,0.5873362445414847,0.07129605088788762,4.3470001220703125,0.00020253334045410156
16,"(64, 64)",color/full_image/smooth,10.0,0.5076,0.5873362445414847,0.07129605088788762,4.571000099182129,0.00019466663996378582
16,"(64, 64)",color/full_image/smooth,100.0,0.5076,0.5873362445414847,0.07129605088788762,4.444999933242798,0.00019546667734781902
16,"(64, 64)",color/full_image/smooth,1000.0,0.5076,0.5873362445414847,0.07129605088788762,4.448999881744385,0.00019519999821980793
16,"(64, 64)",color/string_image/smooth,0.001,0.498,0.0,0.0,10.727999925613403,0.0005391999880472819
16,"(64, 64)",color/string_image/smooth,0.01,0.5077333333333334,0.5522174535050072,0.10252324037184594,10.662000179290771,0.0005333333333333334
16,"(64, 64)",color/string_image/smooth,0.1,0.5118666666666667,0.5172299536116634,0.4146082337317397,10.535000085830688,0.0005297333081563314
16,"(64, 64)",color/string_image/smooth,10.0,0.5116,0.5174061433447099,0.40265604249667997,10.305999994277954,0.0005131999969482422
16,"(64, 64)",color/string_image/smooth,100.0,0.5116,0.5174061433447099,0.40265604249667997,10.299000024795532,0.0005140000025431315
16,"(64, 64)",color/string_image/smooth,1000.0,0.5116,0.5174061433447099,0.40265604249667997,10.297999858856201,0.0005135999997456868
16,"(64, 64)",grayscale/full_image,0.001,0.4981333333333333,0.0,0.0,5.210999965667725,0.00023880001703898112
16,"(64, 64)",grayscale/full_image,0.01,0.4981333333333333,0.0,0.0,5.0,0.00023893334070841473
16,"(64, 64)",grayscale/full_image,0.1,0.5050666666666667,0.5037583116507661,0.9258767268862912,4.997999906539917,0.0002346666653951009
16,"(64, 64)",grayscale/full_image,10.0,0.5050666666666667,0.5037583116507661,0.9258767268862912,5.00600004196167,0.00023400001525878907
16,"(64, 64)",grayscale/full_image,100.0,0.5050666666666667,0.5037583116507661,0.9258767268862912,5.01200008392334,0.00023439998626708985
16,"(64, 64)",grayscale/full_image,1000.0,0.5050666666666667,0.5037583116507661,0.9258767268862912,4.998000144958496,0.00023253332773844401
16,"(64, 64)",blackwhite/full_image,0.001,0.4965333333333333,0.0,0.0,2.8560001850128174,0.00013013331095377604
16,"(64, 64)",blackwhite/full_image,0.01,0.4965333333333333,0.0,0.0,2.865999937057495,0.0001284000078837077
16,"(64, 64)",blackwhite/full_image,0.1,0.4965333333333333,0.0,0.0,2.9120001792907715,0.00013319997787475586
16,"(64, 64)",blackwhite/full_image,10.0,0.4965333333333333,0.0,0.0,3.506999969482422,0.00013240000406901042
16,"(64, 64)",blackwhite/full_image,100.0,0.4965333333333333,0.0,0.0,3.363999843597412,0.0001282666842142741
16,"(64, 64)",blackwhite/full_image,1000.0,0.4965333333333333,0.0,0.0,3.3569998741149902,0.0001285333315531413
16,"(64, 64)",grayscale/string_image,0.001,0.4958666666666667,0.4958666666666667,1.0,7.834000110626221,0.0003729333241780599
16,"(64, 64)",grayscale/string_image,0.01,0.5148,0.5212992545260916,0.2632428072062382,7.815999984741211,0.00037333332697550456
16,"(64, 64)",grayscale/string_image,0.1,0.5178666666666667,0.5294453973699257,0.24899166442592094,7.672999858856201,0.0003631999969482422
16,"(64, 64)",grayscale/string_image,10.0,0.5178666666666667,0.5299244625217897,0.24522721161602581,7.683000087738037,0.00036880000432332357
16,"(64, 64)",grayscale/string_image,100.0,0.5178666666666667,0.5299244625217897,0.24522721161602581,7.671999931335449,0.000358400026957194
16,"(64, 64)",grayscale/string_image,1000.0,0.5178666666666667,0.5299244625217897,0.24522721161602581,7.634999990463257,0.00035733334223429363
16,"(48, 64)",blackwhite/string_image,0.001,0.4996,0.4996,1.0,10.444000005722046,0.0005089333534240723
16,"(48, 64)",blackwhite/string_image,0.01,0.5028,0.50220156555773,0.5479049906591941,10.42300009727478,0.0005214666366577149
16,"(48, 64)",blackwhite/string_image,0.1,0.5068,0.5062305295950156,0.5204163330664532,10.252000093460083,0.0004901333173116049
16,"(48, 64)",blackwhite/string_image,10.0,0.5032,0.5029436501261564,0.4787830264211369,10.405999898910522,0.0004893333435058594
16,"(48, 64)",blackwhite/string_image,100.0,0.5032,0.5029436501261564,0.4787830264211369,10.492000102996826,0.0004985333124796549
16,"(48, 64)",blackwhite/string_image,1000.0,0.5032,0.5029436501261564,0.4787830264211369,10.759000062942505,0.0005013333320617676
16,"(48, 64)",color/string_image/not_smooth,0.001,0.4997333333333333,0.4997333333333333,1.0,11.121000051498413,0.0005478666623433431
16,"(48, 64)",color/string_image/not_smooth,0.01,0.514,0.525634644101543,0.28175026680896476,11.001000165939331,0.0005403999964396159
16,"(48, 64)",color/string_image/not_smooth,0.1,0.5146666666666667,0.5130120481927711,0.5680362860192102,10.749000072479248,0.0005246666590372722
16,"(48, 64)",color/string_image/not_smooth,10.0,0.5216,0.5262123197903015,0.42849519743863396,10.67300009727478,0.0005374666531880696
16,"(48, 64)",color/string_image/not_smooth,100.0,0.5216,0.5262123197903015,0.42849519743863396,10.71399998664856,0.0005174666404724121
16,"(48, 64)",color/string_image/not_smooth,1000.0,0.5216,0.5262123197903015,0.42849519743863396,10.653000116348267,0.0005123999913533529
16,"(48, 64)",color/string_image/smooth,0.001,0.49733333333333335,0.0,0.0,11.192999839782715,0.0005786666870117187
16,"(48, 64)",color/string_image/smooth,0.01,0.5078666666666667,0.5752380952380952,0.08010610079575597,12.248999834060669,0.0005916000048319499
16,"(48, 64)",color/string_image/smooth,0.1,0.5249333333333334,0.5415495784825372,0.35782493368700263,11.495999813079834,0.0005648000081380208
16,"(48, 64)",color/string_image/smooth,10.0,0.5245333333333333,0.5410297666934835,0.356763925729443,11.321000099182129,0.0005586666742960612
16,"(48, 64)",color/string_image/smooth,100.0,0.5245333333333333,0.5410297666934835,0.356763925729443,11.365000009536743,0.0005637333234151205
16,"(48, 64)",color/string_image/smooth,1000.0,0.5245333333333333,0.5410297666934835,0.356763925729443,11.67799997329712,0.0005614666938781738
16,"(48, 64)",color/full_image/not_smooth,0.001,0.4932,0.0,0.0,8.264999866485596,0.0003710666656494141
16,"(48, 64)",color/full_image/not_smooth,0.01,0.518,0.5723172628304821,0.19363325440673507,7.734999895095825,0.00035480000178019205
16,"(48, 64)",color/full_image/not_smooth,0.1,0.518,0.5723172628304821,0.19363325440673507,7.371999979019165,0.0003299999872843424
16,"(48, 64)",color/full_image/not_smooth,10.0,0.5181333333333333,0.5726495726495726,0.19389634306761377,7.712000131607056,0.000354533322652181
16,"(48, 64)",color/full_image/not_smooth,100.0,0.5181333333333333,0.5726495726495726,0.19389634306761377,7.606000185012817,0.0003274666468302409
16,"(48, 64)",color/full_image/not_smooth,1000.0,0.5181333333333333,0.5726495726495726,0.19389634306761377,7.5370001792907715,0.00032733332316080727
16,"(48, 64)",color/full_image/smooth,0.001,0.49293333333333333,0.49293333333333333,1.0,7.523000001907349,0.00035706666310628257
16,"(48, 64)",color/full_image/smooth,0.01,0.5234666666666666,0.5154328732747804,0.5555856099540167,7.315999984741211,0.0003433333396911621
16,"(48, 64)",color/full_image/smooth,0.1,0.5233333333333333,0.5152882205513785,0.5561265891263186,7.523999929428101,0.0003356000264485677
16,"(48, 64)",color/full_image/smooth,10.0,0.5233333333333333,0.515295887662989,0.5558560995401677,7.198999881744385,0.0003334666887919108
16,"(48, 64)",color/full_image/smooth,100.0,0.5233333333333333,0.515295887662989,0.5558560995401677,7.178999900817871,0.0003276000022888184
16,"(48, 64)",color/full_image/smooth,1000.0,0.5233333333333333,0.515295887662989,0.5558560995401677,7.193000078201294,0.0003329333305358887
16,"(48, 64)",color/string_image/smooth,0.001,0.49706666666666666,0.49706666666666666,1.0,11.573999881744385,0.0006005333582560222
16,"(48, 64)",color/string_image/smooth,0.01,0.5116,0.5163070747616658,0.276019313304721,11.633999824523926,0.0005669333457946778
16,"(48, 64)",color/string_image/smooth,0.1,0.5130666666666667,0.5123537061118335,0.4227467811158798,11.098000049591064,0.0005412000020345052
16,"(48, 64)",color/string_image/smooth,10.0,0.514,0.5143251639627201,0.39967811158798283,10.999000072479248,0.0005538666407267252
16,"(48, 64)",color/string_image/smooth,100.0,0.514,0.5143251639627201,0.39967811158798283,10.980000019073486,0.0005486666679382325
16,"(48, 64)",color/string_image/smooth,1000.0,0.514,0.5143251639627201,0.39967811158798283,11.256999969482422,0.0005565333366394043
16,"(48, 64)",grayscale/full_image,0.001,0.49666666666666665,0.0,0.0,6.934000015258789,0.00031493333180745444
16,"(48, 64)",grayscale/full_image,0.01,0.5161333333333333,0.5243333333333333,0.4166887417218543,6.854000091552734,0.00030746666590372723
16,"(48, 64)",grayscale/full_image,0.1,0.5161333333333333,0.5243333333333333,0.4166887417218543,6.7820000648498535,0.0003087999979654948
16,"(48, 64)",grayscale/full_image,10.0,0.5162666666666667,0.5244918360546484,0.416953642384106,6.921000003814697,0.00032773332595825195
16,"(48, 64)",grayscale/full_image,100.0,0.5162666666666667,0.5244918360546484,0.416953642384106,7.099999904632568,0.00030960000356038413
16,"(48, 64)",grayscale/full_image,1000.0,0.5162666666666667,0.5244918360546484,0.416953642384106,6.932999849319458,0.0003110666910807292
16,"(48, 64)",blackwhite/full_image,0.001,0.4988,0.4988,1.0,9.76799988746643,0.00046493333180745445
16,"(48, 64)",blackwhite/full_image,0.01,0.4988,0.49722735674676527,0.4314354450681636,9.73200011253357,0.0004677333196004232
16,"(48, 64)",blackwhite/full_image,0.1,0.4988,0.4972239358420728,0.4309008286554397,9.86899995803833,0.0004655999819437663
16,"(48, 64)",blackwhite/full_image,10.0,0.49853333333333333,0.4969059405940594,0.42929697941726813,10.519000053405762,0.0004627999941507975
16,"(48, 64)",blackwhite/full_image,100.0,0.49853333333333333,0.4969059405940594,0.42929697941726813,10.455000162124634,0.0004779999732971191
16,"(48, 64)",blackwhite/full_image,1000.0,0.49853333333333333,0.4969059405940594,0.42929697941726813,10.993000030517578,0.0004774666468302409
16,"(48, 64)",grayscale/string_image,0.001,0.4898666666666667,0.4898666666666667,1.0,11.323999881744385,0.0005098666826883952
16,"(48, 64)",grayscale/string_image,0.01,0.5129333333333334,0.502348467904272,0.6113228089275994,10.34500002861023,0.0004982666651407877
16,"(48, 64)",grayscale/string_image,0.1,0.5134666666666666,0.5029171528588098,0.5865541643984757,10.27999997138977,0.0004869333267211914
16,"(48, 64)",grayscale/string_image,10.0,0.514,0.5034631000716503,0.5737615677735438,10.244999885559082,0.0005225333531697591
16,"(48, 64)",grayscale/string_image,100.0,0.514,0.5034631000716503,0.5737615677735438,10.198000192642212,0.000485866641998291
16,"(48, 64)",grayscale/string_image,1000.0,0.514,0.5034631000716503,0.5737615677735438,10.121000051498413,0.00048333333333333334
16,"(128, 64)",blackwhite/string_image,0.001,0.4984,0.4984,1.0,12.11299991607666,0.0005832000096638998
16,"(128, 64)",blackwhite/string_image,0.01,0.4984,0.4984,1.0,12.361000061035156,0.0005787999788920084
16,"(128, 64)",blackwhite/string_image,0.1,0.516,0.512546468401487,0.5901551631888711,11.881999969482422,0.0005685333569844564
16,"(128, 64)",blackwhite/string_image,10.0,0.5149333333333334,0.5121359223300971,0.5644729802033173,11.582000017166138,0.0005476000150044759
16,"(128, 64)",blackwhite/string_image,100.0,0.5149333333333334,0.5121359223300971,0.5644729802033173,11.566999912261963,0.0005464000066121419
16,"(128, 64)",blackwhite/string_image,1000.0,0.5149333333333334,0.5121359223300971,0.5644729802033173,11.889000177383423,0.0005654666582743326
16,"(128, 64)",color/string_image/not_smooth,0.001,0.4918666666666667,0.0,0.0,7.664000034332275,0.00036240002314249673
16,"(128, 64)",color/string_image/not_smooth,0.01,0.5074666666666666,0.5343511450381679,0.23878247179218054,7.71399998664856,0.0003561333338419596
16,"(128, 64)",color/string_image/not_smooth,0.1,0.5074666666666666,0.5343511450381679,0.23878247179218054,7.49399995803833,0.0003535999933878581
16,"(128, 64)",color/string_image/not_smooth,10.0,0.5034666666666666,0.5315904139433552,0.19207557071634743,7.81000018119812,0.0003761333147684733
16,"(128, 64)",color/string_image/not_smooth,100.0,0.5034666666666666,0.5315904139433552,0.19207557071634743,7.674999952316284,0.000351200008392334
16,"(128, 64)",color/string_image/not_smooth,1000.0,0.5034666666666666,0.5315904139433552,0.19207557071634743,7.644000053405762,0.000354533322652181
16,"(128, 64)",color/string_image/smooth,0.001,0.4984,0.4984,1.0,10.200000047683716,0.0004890666643778483
16,"(128, 64)",color/string_image/smooth,0.01,0.4984,0.4984,1.0,10.244999885559082,0.0005171999931335449
16,"(128, 64)",color/string_image/smooth,0.1,0.5109333333333334,0.5187366167023555,0.2592295345104334,10.184000015258789,0.00047880001068115234
16,"(128, 64)",color/string_image/smooth,10.0,0.5110666666666667,0.5190144617032673,0.2592295345104334,10.036999940872192,0.0004714666684468587
16,"(128, 64)",color/string_image/smooth,100.0,0.5110666666666667,0.5190144617032673,0.2592295345104334,10.085999965667725,0.0004726666450500488
16,"(128, 64)",color/string_image/smooth,1000.0,0.5110666666666667,0.5190144617032673,0.2592295345104334,9.878999948501587,0.00047000001271565756
16,"(128, 64)",color/full_image/not_smooth,0.001,0.4896,0.4896,1.0,10.721999883651733,0.0004949333508809408
16,"(128, 64)",color/full_image/not_smooth,0.01,0.5189333333333334,0.5101201771030993,0.4392701525054466,10.259000062942505,0.00046880000432332356
16,"(128, 64)",color/full_image/not_smooth,0.1,0.5204,0.5117665516159398,0.44417211328976036,10.311000108718872,0.00046546665827433266
16,"(128, 64)",color/full_image/not_smooth,10.0,0.5204,0.5117665516159398,0.44417211328976036,12.318000078201294,0.0005788000106811523
16,"(128, 64)",color/full_image/not_smooth,100.0,0.5204,0.5117665516159398,0.44417211328976036,12.693000078201294,0.0005485333442687988
16,"(128, 64)",color/full_image/not_smooth,1000.0,0.5204,0.5117665516159398,0.44417211328976036,12.867999792098999,0.0005482666651407878
16,"(128, 64)",color/full_image/smooth,0.001,0.4978666666666667,0.4978666666666667,1.0,4.983999967575073,0.00020906664530436197
16,"(128, 64)",color/full_image/smooth,0.01,0.4978666666666667,0.4978666666666667,1.0,4.985000133514404,0.00021279999415079753
16,"(128, 64)",color/full_image/smooth,0.1,0.5010666666666667,0.4994470555709151,0.9675950723085164,5.135999917984009,0.00020453335444132486
16,"(128, 64)",color/full_image/smooth,10.0,0.5033333333333333,0.5006247396917951,0.965720407070166,4.956000089645386,0.00020759998957316082
16,"(128, 64)",color/full_image/smooth,100.0,0.5033333333333333,0.5006247396917951,0.965720407070166,4.983000040054321,0.00020693333943684895
16,"(128, 64)",color/full_image/smooth,1000.0,0.5033333333333333,0.5006247396917951,0.965720407070166,5.083999872207642,0.0002118666966756185
16,"(128, 64)",color/string_image/smooth,0.001,0.49866666666666665,0.49866666666666665,1.0,9.914000034332275,0.0004834666887919108
16,"(128, 64)",color/string_image/smooth,0.01,0.5018666666666667,0.5006273525721455,0.4267379679144385,10.02999997138977,0.0005148000081380208
16,"(128, 64)",color/string_image/smooth,0.1,0.5028,0.5029208709506108,0.25320855614973264,10.00600004196167,0.0004809333165486654
16,"(128, 64)",color/string_image/smooth,10.0,0.5029333333333333,0.5031880977683315,0.25320855614973264,10.055000066757202,0.0004847999890645345
16,"(128, 64)",color/string_image/smooth,100.0,0.5029333333333333,0.5031880977683315,0.25320855614973264,9.317999839782715,0.00043653335571289064
16,"(128, 64)",color/string_image/smooth,1000.0,0.5029333333333333,0.5031880977683315,0.25320855614973264,10.144999980926514,0.0005288000106811523
16,"(128, 64)",grayscale/full_image,0.001,0.49333333333333335,0.49333333333333335,1.0,7.930999994277954,0.0004075999895731608
16,"(128, 64)",grayscale/full_image,0.01,0.514,0.5165762507534659,0.23162162162162162,8.559000015258789,0.0004221333185831706
16,"(128, 64)",grayscale/full_image,0.1,0.5126666666666667,0.512998266897747,0.24,8.275000095367432,0.00037039998372395835
16,"(128, 64)",grayscale/full_image,10.0,0.5126666666666667,0.512998266897747,0.24,8.394000053405762,0.0003806666692097982
16,"(128, 64)",grayscale/full_image,100.0,0.5126666666666667,0.512998266897747,0.24,8.52999997138977,0.00040493332544962564
16,"(128, 64)",grayscale/full_image,1000.0,0.5126666666666667,0.512998266897747,0.24,8.391999959945679,0.0003893333435058594
16,"(128, 64)",blackwhite/full_image,0.001,0.4942666666666667,0.4942666666666667,1.0,10.849999904632568,0.0005230666796366374
16,"(128, 64)",blackwhite/full_image,0.01,0.5042666666666666,0.4991312588848523,0.8524413272187753,10.875,0.0005293333371480306
16,"(128, 64)",blackwhite/full_image,0.1,0.5057333333333334,0.5,0.7491232802805503,11.121999979019165,0.0005346666653951009
16,"(128, 64)",blackwhite/full_image,10.0,0.5054666666666666,0.4998212370396854,0.75424871864041,10.725000143051147,0.0005114666620890299
